CÓDIGO EUROPEO,LEI,NOMBRE,DIRECCIÓN,TIPO DE SEGURO,ENTIDAD MATRIZ                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
DK27430988,213800G9D1ZBYJTMWH33,"Arriva Insurance A/S","Skøjtevej 26, 2770, Kastrup",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
DK53379915,,"ASSURANCEFORENINGEN SKULD (GJENSIDIG) FILIAL KØBENHAVN (FILIAL AF ASSURANCEFORENINGEN SKULD (GJENSIDIG), NORGE)","Strandvejen 58, 4 tv, 2900, Hellerup",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
DK19733270,,"Atradius, filial af Atradius Crédito y Caución S.A. de Seguros y Reaseguros, Spanien","Sluseholmen 8A, 2450, København SV",no-vida,ESA28008795                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
DK25935705,,"AXA FORSIKRING, FILIAL AF AXA VERSICHERUNG AKTIENGESELLSCHAFT, TYSKLAND","Dalbergstrøget 9, 2630, Taastrup",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
DK40006303,,"AXA France IARD - Denmark, filial af AXA France IARD, Frankrig","Dalbergstrøget 9, 2630, Taastrup",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
DK40006168,,"AXA France VIE - Denmark, filial af AXA France VIE, Frankrig","Dalbergstrøget 9, 2630, Taastrup",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
DK38456369,,"AXA Partners Denmark, filial af AXA Partners SAS, Frankrig","Dalbergstrøget 9, Høje Taastr., 2630, Taastrup",no-vida,FR813778412                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
DK31088224,,"BNP PARIBAS CARDIF FORSIKRING, FILIAL AF BNP PARIBAS CARDIF FÖRSÄKRING AB, SVERIGE","Oldenburg Alle 3, 2, 2630, Taastrup",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
DK31152445,,"BNP PARIBAS CARDIF LIVSFORSIKRING, FILIAL AF BNP PARIBAS CARDIF LIVFÖRSÄKRING AB, SVERIGE","Oldenburg Alle 3, 2, 2630, Taastrup",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
DK19323293,213800M464OWHGCA7706,"Borealis Insurance A/S (captive insurance company)","c/o Gorrissen Federspiel, 1553, København V",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
DK15465972,2138004JH69R82B17C11,"Bornholms Brandforsikring A/S","Tornegade 8, 3700, Rønne",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
DK20462213,,"Bornholms Heste- & Kreaturforsikring","Vestermarievej 12, Vestermarie, 3700, Rønne",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
DK26174112,254900F2PPFTJ5MLSO76,"Bornholmske Husmænds Kreaturforsikring","Skørrebrovejen 10, 3720, Aakirkeby",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
DK40168923,,"Bupa Denmark, Filial af Bupa Global DAC, Irland","Rådhuspladsen 16, 1550, København V",no-vida,IEC181631                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
DK27399606,549300OUF4LEH23ZJ535,"Carlsberg Insurance A/S","Ny Carlsberg Vej 100, 1799, København V",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
DK40634371,,"Chaucer Insurance Company DAC, Denmark, filial af Chaucer Insurance Company DAC, Irland","Kongens Nytorv 5, 1050, København K",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
DK27385931,,"CHUBB EUROPEAN GROUP, DANMARK, FILIAL AF CHUBB EUROPEAN GROUP SE, FRANSK FORSIKRINGSSELSKAB","Kalvebod Brygge 45, 2., 1560, København V",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
DK32439047,,"Chubb Life Europe, Danmark, filial af Chubb Life Europe SE, Frankrig","Kalvebod Brygge 45, 2., 1560, København V",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
DK40015604,,"CNA Insurance (Denmark), filial af CNA Insurance Company (Europe) S.A. (Luxembourg)","Hammerensgade 6, 1, 1267, København K",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
DK34886644,,"CNP ASSURANCES DANMARK, FILIAL AF CNP ASSURANCES, FRANKRIG","Gammel Mønt 12, 5 tv, 1117, København K",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
DK26811279,,"COFACE, FILIAL AF COMPAGNIE FRANCAISE D'ASSURANCE POUR LE COMMERCE EXTÉRIEUR, S.A., FRANKRIG","Jens Ravns Vej 11 C, 7100, Vejle",no-vida,FR552069791                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
DK17394630,529900GWME590U1M2U66,"Concordia Forsikring A/S","Tietgens Allé 112, 5230, Odense M",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
DK24256146,2138004VZX8CSGPTDX68,"Danica Pension, Livsforsikringsaktieselskab","Holmens Kanal 2, 1060, København K",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
DK39437392,63670018BQ5R7IKA8T76,"danmark Erhverv, Skadesforsikringsaktieselskab","Palægade 5, 1261, København K",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
DK26717795,549300FEYFMJJE4KL877,"Dansk Boligforsikring A/S","Bysøplads 1, 4300, Holbæk",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
DK27613489,213800CIIJ6HJPWNRW07,"Dansk Musiker Forbund Forsikring G/S","Sankt Hans Torv 26, 2200, København N",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
DK15635916,549300SNHT6XI6FSRV22,"Danske Privatbaners Forsikringsforening G/S","Nordre Jernbanevej 31, 3400, Hillerød",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
DK27095615,2138007DP2WDA16B4T45,"Det gensidige forsikringsselskab Dansk Plantageforsikring","Skolestræde 1, 8800, Viborg",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
DK13587809,529900B426L8KFCY3E89,"DGF SIKRING A.M.B.A","Kornmarken 1, 8464, Galten",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
DK39414996,549300B6LJ0I0WK5SJ71,"Domus Forsikring A/S","Stationsparken 37, 2600, Glostrup",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
DK30526805,529900UQQ03JKVNKNB82,"DSV Insurance A/S","Hovedgaden 630, 2640, Hedehusene",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
DK30763777,213800ITB4FUSU91C247,"EKF Danmarks Eksportkredit","Haifagade 3, 2150, Nordhavn",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
DK30072855,2138002WA3QD1AVBDN61,"ETU Forsikring A/S","Hærvejen 8, 6230, Rødekro",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
DK21320706,,"EULER HERMES DANMARK, FILIAL AF EULER HERMES S.A., BELGIEN","Møntergade 5, 1116, København K",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
DK39727412,,"Euro Accident Liv, filial af Euro Accident Livförsäkring AB, Sverige","Ørestads Boulevard 67, 1, 2300, København S",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
DK62940514,529900XCDP67EU703X29,"Europæiske Rejseforsikring A/S","Frederiksberg Allé 3, 1621, København V",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
DK31887887,213800LIX6DUT27INA88,"FF Forsikring A/S","Overstræde 2B, 5000, Odense C",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
DK55124612,5493001HQ0Z9YQC9T313,"Fiskernes Forsikring G/S","Platanvej 12, 1810, Frederiksberg C",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
DK24253368,,"FLS - AUTOFORSIKRINGSKLUB F.M.B.A","Vigerslev Allé 77, 2500, Valby",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
DK39614553,,"Foreningen af forsikringsselskaber til overtagelse af ansvaret for uforsikrede og ukendte speedbåde med en skroglængde under 15 m., vandscootere og lignende fartøjer (FSV)","Philip Heymans Alle 29, 2900, Hellerup",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
DK18954133,,"FORENINGEN AF FORSIKRINGSSELSKABERTIL OVERTAGELSE AF LOVPLIGTIGE ANSVARSFORSIKRINGER FOR HUNDE","Philip Heymans Alle 29, st, 2900, Hellerup",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
DK31292328,213800W4XV8HBQ3UI744,"FORENINGEN AF FORSIKRINGSTAGERE I FORSIKRINGSSELSKABET VENDSYSSEL F.M.B.A.","Albert Ginges Vej 50, 9800, Hjørring",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
DK31007518,64880A2USNM9449D2A15,"Foreningen af forsikringstagere i Thisted Forsikring f.m.b.a.","Thyparken 16, 7700, Thisted",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
DK44863405,984500906A9P8E8YC415,"Forsia Forsikring A/S","Jens Terp-Nielsens Vej 13, 6200, Aabenraa",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
DK64145711,549300IV9LU833BPKN43,"Forsikringsselskabet Alm. Brand Liv og Pension A/S","c/o Alm. Brand, 2100, København Ø",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
DK34739307,254900M2FYCEUTVPCA31,"Forsikringsselskabet Dansk Sundhedssikring A/S","Hørkær 12B, 2730, Herlev",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
DK14944079,213800E6X7XV4FTDM569,"Forsikringsselskabet HIMMERLAND G/S","Himmerlandsgade 110, 9600, Aars",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
DK73465028,529900WOM4S34KC8GY55,"Forsikringsselskabet Nærsikring A/S","Farvervej 1, 8800, Viborg",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
DK25071409,213800EKN2D9ACM88N66,"Forsikringsselskabet PrivatSikring A/S","c/o Codanhus, 1850, Frederiksberg C",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
DK45195856,213800OXNHIZJ4DE2P71,"Forsikringsselskabet Vejle Brand af 1841 g/s","Gormsgade 2, 7100, Vejle",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
DK30919726,213800PSIIYYCJH29N03,"Forsikringsselskabet Vendsyssel A/S","Brinck Seidelins Gade 6, 9800, Hjørring",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
DK88440013,9845003Q8ADDODC55B45,"FREDERIKSBERG KOMMUNALEFORENINGS GARANTIFOND V/FREDERIKSBERG KOMMUNALFORENING","Smallegade 1, 2000, Frederiksberg",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
DK32894054,549300W6NX2SB1NEU065,"Fri Forsikring A/S","Klokhøjen 4, 8200, Aarhus N",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
DK27233228,254900IVE09U9A2CFB10,"Fyns Hesteforsikring G/S","Fasanvej 5, 5874, Hesselager",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
DK53561616,,"Fyns Politis Understøttelsesforening","Hans Mules Gade 1, 5000, Odense C",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
DK16474835,549300QD8M15I5FOCY84,"Garantiforeningen for Ejendomsmæglernes Landsorganisation","Bredgade 5, 4653, Karise",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
DK53370918,213800PJEYRAD4PCBL37,"GARTNERNES FORSIKRING GS. DANSK JORDBRUG","Struergade 24, 2630, Taastrup",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
DK36016493,549300FVUYFBDU8YB035,"GEFION FINANS A/S","Østergade 10, 4., 1100, København K",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
DK17921304,,"GENERAL RE EUROPE, SCANDINAVIA, FILIAL AF GENERALCOLOGNE RE UK LIMITED, UDENLANDSK FORSIKRINGSAKTIESELSKAB, CARDIFF","Christian IX's Gade 10, 1111, København K",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
DK31851629,,"GENERAL REINSURANCE COPENHAGEN BRANCH FILIAL AF GENERAL REINSURANCE AG TYSKLAND","Weidekampsgade 14, st, 2300, København S",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
DK26231418,549300036WZGCBDPDZ92,"GF FORSIKRING A/S","Jernbanevej 65, 5210, Odense NV",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
DK33259247,,"GJENSIDIGE FORSIKRING, DANSK FILIAL AF GJENSIDIGE FORSIKRING ASA, NORGE","A.C. Meyers Vænge 9, 2450, København SV",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
DK37276251,,"HDI Danmark, filial af HDI Global SE, Tyskland","Langebrogade 3, 1411, København K",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
DK41268638,,"HDI Global Specialty, filial af HDI Global Specialty SE, Tyskland","Langebrogade 3, 1411, København K",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
DK36451092,,"HELP FORSIKRING,FILIAL AF HELP FORSIKRING AS, NORGE","Strandgade 12, 1., 1401, København K",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
DK19129705,,"Hesteforsikringen Danmark af 1869","Rolighedsvej 34, 1 th, 8240, Risskov",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
DK53404111,,"HESTEFORSIKRINGSFORENINGEN","Vorningvej 44, Vorning, 8830, Tjele",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
DK54698712,213800DG4W1W72MD3X46,"HF-Forsikring G/S","Ahlgade 41-43, 4300, Holbæk",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
DK34590184,,"IF LIVSFORSIKRING FILIAL AF IF LIVFÖRSÄKRING AB, SVERIGE","Stamholmen 159, 2650, Hvidovre",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
DK24203212,,"IF SKADEFORSIKRING, FILIAL AF IF SKADEFÖRSÄKRING AB (PUBL), SVERIGE","Stamholmen 159, 2650, Hvidovre",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
DK16614130,213800293KKAGOS4BM89,"Industriens Pensionsforsikring A/S","Nørre Farimagsgade 3, 1364, København K",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
DK12726317,549300UGU5W2NK7NQK55,"Interesseforeningen","Søndermarksvej 16, 2500, Valby",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
DK22239015,529900XKLDE8XT3R4P51,"Jægernes Udviklingsfond af 2023 A/S","Frederiksberggade 16, 1459, København K",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
DK15258217,,"KABELFABRIKKENS SYGEKASSE","Storebæltsvænget 130, 5500, Middelfart",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
DK17415212,894500TNMYMOOK20Z569,"KBHVN.S POLITIS BEGRAVELSESFORENING","Niels Brocks Gade 4, kl th, 1574, København V",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
DK51148819,52990020M1Y39Y970V12,"Købstædernes Forsikring, gensidig","Grønningen 1, 1270, København K",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
DK67374428,549300HWAOQIB6O71B33,"Kongeriget Danmarks Hesteforsikring G/S","Valkendorfsgade 30, 1151, København K",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
DK22741519,213800FH2W5NWVYBTH58,"Landinspektørernes gensidige Erhvervsansvarsforsikring","c/o Nellemann & Bjørnkjær, 9000, Aalborg",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
DK16500836,213800SHD5W6YEVJFB20,"LB Forsikring A/S","Farvergade 17, 1463, København K",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
DK68509815,2138004MSM9ZCFHRK361,"Lokal Forsikring G/S","Holsted Park 15, 4700, Næstved",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
DK17106589,21380067QLVQ3Z8RVT47,"LÆRERNES PENSION. FORSIKRINGSAKTIESELSKAB","Tuborg Boulevard 3, 2900, Hellerup",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
DK33510365,549300ZY4N1K1GKF7H77,"Maersk Insurance A/S","Esplanaden 50, 1263, København K",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
DK28291957,213800E3AFSOM267P438,"MELES Insurance A/S","c/o Dachser Denmark A/S, 2650, Hvidovre",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
DK18049902,5493008AD0L9O36Z3T37,"MILJØFORENINGEN AF 1992","Roskildevej 65, 2620, Albertslund",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
DK30741633,25490066GZOQ9561N255,"Naturskaderådet","Carl Jacobsens Vej 35, 2500, Valby",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
DK24260577,529900CTPO9HC9D2CH74,"Nordea Liv & Pension, livsforsikringsselskab A/S","Klausdalsbrovej 615, 2750, Ballerup",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
DK19625087,7ST1IA7ZVEIQ2WQNG812,"Nordea Pension, Livsforsikringsselskab A/S","Grønjordsvej 10, 2300, København S",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
DK30583027,,"NORDIC GUARANTEE, FILIAL AF NORDIC GUARANTEE FÖRSÄKRINGSAKTIEBOLAG, SVERIGE","Havnegade 39, 1058, København K",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
DK44881225,,"Nordnet Livsforsikring, filial af Nordnet Livsforsikring AS, Norge","Havneholmen 6, 5, 2450, København SV",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
DK29637873,549300QZLWHTJHRGL837,"Norli Pension Livsforsikring","Kay Fiskers Plads 9, 2300, København S",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
DK28330766,549300Q8HMKBGXWJ3Q83,"Ørsted Insurance A/S","Kraftværksvej 53, 7000, Fredericia",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
DK14638903,KH5WLG8F7WO34IHOSP67,"PenSam Pension forsikringsaktieselskab","282, Jørgen Knudsens Vej 2, 3520, Farum",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
DK16163279,213800FUOGGLQ4FL3R57,"PensionDanmark Pensionsforsikringsaktieselskab","Langelinie Allé 41, 2100, København Ø",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
DK13594376,DK2F1ZT37U6QR8FQCO46,"PFA Pension, forsikringsaktieselskab","Sundkrogsgade 4, 2100, København Ø",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
DK16376191,GQICXFOA2M6OHY8DHO62,"PKA+Pension forsikringsselskab A/S","Tuborg Boulevard 3, 2900, Hellerup",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
DK61672311,213800BUXXGR9FALRK25,"Popermo Forsikring g/s","C.F. Tietgens Boulevard 38, 5220, Odense SØ",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
