CÓDIGO EUROPEO,LEI,NOMBRE,NOMBRE DE LA GESTORA,DIRECCIÓN,TIPO DE FONDO DE PENSION,PROMOTOR                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
IT0004969670272,,"FONDO PENSIONE COMPLEMENTARE PER I LAVORATORI DELLE IMPRESE EDILI ED AFFINI EDILPRE, in forma abbreviata FONDO PENSIONE EDILPRE",,"Via delle Sette Chiese, 146, 00145, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IT0002803503645,213800EGUY6H33HS2N37,"FONDO PENSIONE COMPLEMENTARE PER I LAVORATORI DELLE IMPRESE INDUSTRIALI ED ARTIGIANE EDILI ED AFFINI - PREVEDI",,"Via Nizza, 45, 00198, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IT0001633443281,549300V6MWXCI7B8SR84,"FONDO PENSIONE COMPLEMENTARE PER I LAVORATORI DIPENDENTI DAI DATORI DI LAVORO OPERANTI NEL TERRITORIO DEL TRENTINO ALTO ADIGE in forma abbreviata LABORFONDS",,"Via Andreas Hofer, 3H, 39100, BOLZANO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IT0003366785459,549300PMNXO84TDU5O59,"FONDO PENSIONE COMPLEMENTARE PER I LAVORATORI OPERANTI NEL TERRITORIO DELLA REGIONE AUTONOMA VALLE D'AOSTA, in forma abbreviata FONDEMAIN",,"Loc. L'Île-Blonde, 5, 11020, POLLEIN",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
IT0004969682498,8156007E93F186F85779,"FONDO PENSIONE DEI DIPENDENTI AMMINISTRATIVI DELLE AGENZIE GENERALI INA-ASSITALIA",,"Via Reno, 30, 00198, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IT0003073522292,8156009C1D9E42554408,"FONDO PENSIONE DEI DIPENDENTI DEL GRUPPO ITAS",,"Piazza delle Donne Lavoratrici, 2, 38123, TRENTO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
IT0004970563099,984500138B9FY3A67A64,"FONDO PENSIONE DEI DIPENDENTI DEL GRUPPO REALE MUTUA",,"Via Corte d'Appello, 11, 10122, TORINO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IT0004969632326,8156007155481B1A0E49,"FONDO PENSIONE DEI DIPENDENTI DEL GRUPPO VITTORIA ASSICURAZIONI",,"Via Ignazio Gardella, 2, 20149, MILANO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
IT0001928092008,81560045AFC9B9589C77,"FONDO PENSIONE DEI DIPENDENTI DELLE IMPRESE DEL GRUPPO UNIPOL",,"Via Stalingrado, 45, 40128, BOLOGNA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
IT0000236161138,815600797A609BE26472,"FONDO PENSIONE DEI DIPENDENTI DELLE SOCIETÀ DEL GRUPPO ZURIGO",,"Via Benigno Crespi, 23, 20159, MILANO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
IT0001713741502,984500DD1476CY06C043,"FONDO PENSIONE DEI DIPENDENTI DELLE SOCIETA' ASSICURATRICI DEL GRUPPO SARA ASSICURAZIONI S.P.A.",,"Via Po, 20, 00198, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
IT0001411879060,81560036C237C10EBF17,"FONDO PENSIONE DEI DIPENDENTI DELLE SOCIETA' DEL GRUPPO GENERALI",,"Piazza Duca degli Abruzzi, 2, 34132, TRIESTE",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
IT0004970560698,,"FONDO PENSIONE DEI DIPENDENTI DI IMPRESE DI ASSICURAZIONE",,"Via Melchiorre Gioia (Palazzo Gioia 22), 22, 20124, MILANO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
IT0004969669466,,"FONDO PENSIONE DEI DIRIGENTI DEL GRUPPO LLOYD ADRIATICO S.P.A.",,"Largo U. Irneri, 1, 34123, TRIESTE",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
IT0004969681997,8156002479D344A29436,"FONDO PENSIONE DEI DIRIGENTI DEL GRUPPO MERCK ITALIA, in forma abbreviata FONDO PENSIONE PRE.DI.SE",,"Via Casilina, 125, 00176, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
IT0004970562670,984500JC57V37AFAF965,"FONDO PENSIONE DEI DIRIGENTI DEL GRUPPO REALE MUTUA",,"Via Corte d'Appello, 11, 10122, TORINO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
IT0001726855546,815600A506888B03C075,"FONDO PENSIONE DEI DIRIGENTI DELLE IMPRESE DEL GRUPPO UNIPOL",,"Via Stalingrado, 45, 40128, BOLOGNA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
IT0004969678119,8156002E8DFBCD0B8107,"FONDO PENSIONE DEI DIRIGENTI DELLE SOCIETA' DEL GRUPPO GENERALI",,"Piazza Duca degli Abruzzi, 2, 34132, TRIESTE",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
IT0004970561271,815600D5F7C9FC25C394,"FONDO PENSIONE DEI DIRIGENTI GROUPAMA ASSICURAZIONI S.P.A.",,"Viale Cesare Pavese, 385, 00144, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
IT0004969682152,815600970544FA487D86,"FONDO PENSIONE DEI PROFESSORI ORDINARI DI 1^ FASCIA E DEI DIRIGENTI DELL'UNIVERSITÀ COMMERCIALE LUIGI BOCCONI DI MILANO",,"Via Sarfatti, 25, 20136, MILANO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
IT0004523339095,549300V0CCHIRU58Z008,"FONDO PENSIONE DEL GRUPPO INTESA SANPAOLO",,"Piazza Paolo Ferrari, 10, 20121, MILANO",Mixed,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
IT0004970562262,815600F652C6EA7EDA05,"FONDO PENSIONE DEL PERSONALE DOCENTE E TECNICO E AMMINISTRATIVO DELL'UNIVERSITÀ DEGLI STUDI DI NAPOLI FEDERICO II E DELLA UNIVERSITA' DEGLI STUDI DELLA CAMPANIA LUIGI VANVITELLI",,"Corso Umberto I, 80138, NAPOLI",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
IT0004969640242,815600EB1D9C8A7A5E80,"FONDO PENSIONE DELLE SOCIETA' ESERCIZI AEROPORTUALI - FONSEA",,"Aeroporto Milano Linate, 20090, SEGRATE",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IT0003094462273,549300CXYN0I4KT2S582,"FONDO PENSIONE DI PREVIDENZA BIPIEMME",,"Piazza Filippo Meda, 4, 20121, MILANO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IT0004969643397,984500F0BD37F810J344,"FONDO PENSIONE DIPENDENTI DELLA CASA DA GIOCO DI SAINT VINCENT",,"Via Italo Mus, 1, 11027, SAINT-VINCENT",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
IT0004969682316,8156005CA511059C1A02,"FONDO PENSIONE DIPENDENTI GROUPAMA ASSICURAZIONI S.P.A.",,"Viale Cesare Pavese, 385, 00144, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
IT0004969641805,9845005098CC73E9SD18,"FONDO PENSIONE DIPENDENTI GRUPPO AXA",,"Corso Como, 17, 20154, MILANO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IT0003101040708,HM9N1O2115IPDCE72435,"FONDO PENSIONE DIPENDENTI GRUPPO ENEL in forma abbreviata FONDO PENSIONE FOPEN",,"Viale Regina Margherita, 137, 00198, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
IT0004969641987,894500GU6HYSHC3SZA82,"FONDO PENSIONE DIPENDENTI METLIFE",,"Via Andrea Vesalio, 6, 00161, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IT0001202200669,21380077C74LO3749D18,"FONDO PENSIONE DIRIGENTI DEL GRUPPO ENEL - FONDENEL",,"Via di Villa Patrizi, 2/B, 00161, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
IT0000270321195,549300EO7VOBQNLRBU27,"FONDO PENSIONE DIRIGENTI GRUPPO ENI",,"Piazzale E. Mattei, 1, 00144, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
IT0004968643728,81560075E90A817C8F48,"FONDO PENSIONE FIDEURAM FONDO PENSIONE APERTO",,"Via Ennio Quirino Visconti, 80, 00193, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IT0002834106119,8156001FC241E7897269,"FONDO PENSIONE FNM",,"Piazzale Luigi Cadorna, 14, 20123, MILANO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
IT0004969674980,,"FONDO PENSIONE FUTURA - FONDO PENSIONE COMPLEMENTARE PER I GEOMETRI LIBERI PROFESSIONISTI in forma abbreviata FONDO PENSIONE FUTURA, istituito come patrimonio di destinazione all'interno della CASSA I",,"Lungotevere A. da Brescia, 4, 00196, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
IT0004969682070,815600F6651816BCF547,"FONDO PENSIONE GEPRE",,"Via Albenga, 33, 00183, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
IT0003443114770,549300B2ST7OL1PO1R83,"FONDO PENSIONE GRUPPO BANCARIO CREDIT AGRICOLE ITALIA",,"Via La Spezia, 138/A, 43126, PARMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
IT0004969640814,8156000B42B0053F1964,"FONDO PENSIONE INTEGRATIVO DEI DIPENDENTI ACI INFORMATICA",,"Via Fiume delle Perle, 24, 00144, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
IT0004969641079,815600D314D96B63B711,"FONDO PENSIONE INTEGRATIVO DEI DIRIGENTI ACI INFORMATICA",,"Via Fiume delle Perle, 24, 00144, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
IT0000146609712,894500MZQX4K3JY3JQ09,"FONDO PENSIONE INTEGRATIVO DI PREVIDENZA DEI DIRIGENTI DELLE SOCIETA' DEL GRUPPO RAI - RADIOTELEVISIONE ITALIANA SOCIETÀ PER AZIONI - F.I.P.D.RAI",,"Via Alessandro Severo, 246, 00145, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IT0004524736301,81560099E05B64949711,"FONDO PENSIONE MEDICI",,"Via Rodi, 24, 00195, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
IT0003748488442,815600F09629805C4770,"FONDO PENSIONE MONTE DEI PASCHI DI SIENA",,"Piazza Salimbeni, 3, 53100, SIENA",Mixed,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
IT0004848325714,815600ECFA18E0D5FE46,"FONDO PENSIONE NAZIONALE A CAPITALIZZAZIONE DEI LAVORATORI, SOCI E DIPENDENTI DELLE IMPRESE COOPERATIVE E PER I LAVORATORI DIPENDENTI ADDETTI AI LAVORI DI SISTEMAZIONE IDRAULICO-FORESTALE ED IDRAULICO",,"Via C. B. Piazza, 8, 00161, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IT0002373908102,549300B8DHDW7XX3KW68,"FONDO PENSIONE NAZIONALE A CAPITALIZZAZIONE PER I LAVORATORI DELLE FERROVIE DELLO STATO - EUROFER",,"Via Bari, 20, 00161, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IT0004969669874,,"FONDO PENSIONE NAZIONALE COMPLEMENTARE FAMIGLIA PER I DESTINATARI DEL D.LGS. N. 565 DEL 16 SETTEMBRE 1996",,"Via Pierfrancesco Bonetti, 88/90, 00128, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
IT0003103802339,549300VM44QZZJGWJW19,"FONDO PENSIONE NAZIONALE DI PREVIDENZA COMPLEMENTARE PER I LAVORATORI ADDETTI AI SERVIZI DI TRASPORTO PUBBLICO E PER I LAVORATORI DEI SETTORI AFFINI, in forma abbreviata, FONDO PENSIONE PRIAMO",,"Via Federico Cesi, 72, 00193, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
IT0000048372667,549300XKN2H2G1EW1H64,"FONDO PENSIONE NAZIONALE PER IL PERSONALE DELLE BANCHE DI CREDITO COOPERATIVO / CASSE RURALI ED ARTIGIANE",,"Via Massimo D'Azeglio, 33, 00184, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
IT0000715843618,549300EC9O49YKIAJ586,"FONDO PENSIONE PER GLI AGENTI PROFESSIONISTI DI ASSICURAZIONE",,"Via del Tritone, 46, 00187, ROMA",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IT0004329532488,81560090AFC822AAE197,"FONDO PENSIONE PER I DIPENDENTI E DIRIGENTI IBM (in breve FPDDI)",,"Via Roma, 15, 20054, SEGRATE",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
IT0001150476154,815600AF5BF3B2D08154,"FONDO PENSIONE PER I LAVORATORI DI EQUITALIA SERVIZI S.P.A.",,"Via Giuseppe Grezar, 14, 00142, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
IT0001166565889,549300OH1EQBCRGF8A51,"FONDO PENSIONE PER IL PERSONALE DELLA DEUTSCHE BANK S.P.A.",,"Piazza del Calendario, 3, 20126, MILANO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IT0000174061581,2138001XQDEWVE593Y65,"FONDO PENSIONE PER IL PERSONALE DELLE AZIENDE DEL GRUPPO UNICREDIT",,"Via Giovanni Battista Pirelli, 5, 20124, MILANO",Mixed,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IT0004970559138,8156000524403E593E86,"FONDO PENSIONE PER IL PERSONALE DIPENDENTE DELLE CASSE RURALI DEL TRENTINO",,"Via Segantini, 10, 38122, TRENTO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IT0001397124597,815600E675F1AE35AA39,"FONDO PENSIONE PER LA PREVIDENZA COMPLEMENTARE DIRIGENTI EX-GRUPPO 'SIGMA-TAU'",,"Via Cristoforo Colombo, 149, 00147, ROMA",Mixed,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
IT0004969681733,8156009F69427B1C3241,"FONDO PENSIONE PREV.INT",,"Viale Luigi Bodio, 33, 20158, MILANO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
IT0003291964553,549300OPKFOODBSBSB60,"FONDO PENSIONE PREVIBANK",,"Viale Monza, 1, 20125, MILANO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
IT0004878124634,815600F8CC4E6D85D128,"FONDO PENSIONE PREVILABOR",,"Via Milazzo, 19/c, 40121, BOLOGNA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IT0003453593199,,"FONDO PENSIONE PREVIPROF - FONDO PENSIONE COMPLEMENTARE PER I DIPENDENTI DEGLI STUDI PROFESSIONALI in forma abbreviata FONDO PENSIONE PREVIPROF",,"Viale Pasteur, 65, 00144, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
IT0004969682234,,"FONDO PENSIONE PUGLIA '93",,"Via Bruno Buozzi, 4 - Trav. 29/m, 70123, BARI",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
IT0001265350791,549300WI7ORCDVBKI527,"FONDO PENSIONE QUADRI E CAPI FIAT",,"Via Plava, 86, 10135, TORINO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
IT0000112737606,815600D4F61459F06D91,"FONDO PENSIONI DEL GRUPPO BANCO POPOLARE",,"Piazza Nogara, 2, 37121, VERONA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
IT0002879376682,213800UNLPHKAFK72I45,"FONDO PENSIONI DEL PERSONALE DEL GRUPPO BNL / BNP PARIBAS ITALIA",,"Via degli Aldobrandeschi, 300, 00163, ROMA",Mixed,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IT0000355858016,549300BSXHPJND76B470,"FONDO PENSIONI PER IL PERSONALE CARIPLO",,"Via Brera, 10, 20121, MILANO",Mixed,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IT0001934571242,5493000SGLFIL27DWO22,"FONDO PENSIONI PER IL PERSONALE DELL'ENTE AUTONOMO TEATRO ALLA SCALA, MILANO",,"Via Filodrammatici, 2, 20121, MILANO",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
IT0001414160080,815600924D7215959C75,"FONDO PENSIONI PER IL PERSONALE DELLA CASSA CENTRALE DI RISPARMIO V.E. PER LE PROVINCE SICILIANE - PALERMO",,"Piazza Castelnuovo, 35, 90141, PALERMO",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
IT0004969679364,8156000A58C5487FD362,"FONDO PENSIONI PER IL PERSONALE DI RUOLO DELLA SOCIETÀ ITALIANA DEGLI AUTORI ED EDITORI (SIAE)",,"Viale della Letteratura, 30, 00144, ROMA",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IT0004329532306,5493005FJDOEM5OWTO95,"FONDO PREVIDENZA DIRIGENTI GIORNALI QUOTIDIANI",,"Largo A. Ponchielli, 4, 00198, ROMA",Mixed,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IT0004694938119,894500LH8OQS454TX286,"FONDO VENTIDUE - FONDO PENSIONE DIPENDENTI AUTOBRENNERO",,"Via Berlino, 10, 38121, TRENTO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
IT0004968611960,549300V4LLA0ERVSZX07,"GENERALI GLOBAL - FONDO PENSIONE APERTO A CONTRIBUZIONE DEFINITA",,"Via Marocchesa, 14, 31021, MOGLIANO VENETO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IT0004971255421,81560044F6DE4CDE9E77,"INSIEME - FONDO PENSIONE APERTO A CONTRIBUZIONE DEFINITA",,"Piazza Tre Torri, 3, 20145, MILANO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IT0003453593017,5493004GPK9YSTF44Q97,"MEDIAFOND FONDO PENSIONE COMPLEMENTARE A CONTRIBUZIONE DEFINITA in forma abbreviata   MEDIAFOND FONDO PENSIONE",,"Viale Europa, 48, 20093, COLOGNO MONZESE",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
IT0001834148045,815600D99A5A4B3D6843,"MULTIFOND, CASSA INTERAZIENDALE DI PREVIDENZA PER PRESTATORI DI LAVORO SUBORDINATO - FONDO PENSIONE",,"Via Lorenzo il Magnifico, 1, 50129, FIRENZE",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
IT0003543300299,815600D9D24149965695,"NOBIS FONDO DI PREVIDENZA",,"Viale Colleoni, 21, 20864, MILANO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IT0005022128485,815600723B701D007D92,"PLURIFONDS IL FONDO PENSIONE APERTO DI ITAS VITA",,"Piazza delle donne lavoratrici, 2, 38123, TRENTO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
IT0001649995752,815600D19D11D48A3579,"PREMUNGAS - FONDO DI INTEGRAZIONE AI TRATTAMENTI DI PREVIDENZA DEI DIPENDENTI DELLE AZIENDE MUNICIPALIZZATE DEL GAS",,"Via Savoia, 82, 00198, ROMA",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
IT0004968611706,213800LO98JBR5VG5Q59,"PREVIDENZA PER TE - FONDO PENSIONE APERTO",,"Via Aldo Fabrizi, 9, 00128, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
IT0004968612043,2138006QWFK8LX78NL81,"PREVIDSYSTEM - FONDO PENSIONE APERTO",,"Via San Francesco d'Assisi, 10, 10122, TORINO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IT0001353700139,815600CCF31BD1FFAB62,"PREVIGEN, CASSA DI PREVIDENZA INTEGRATIVA PER I DIPENDENTI DELLE AZIENDE CONVENZIONATE - FONDO PENSIONE",,"Via Marocchesa, 14, 31021, MOGLIANO VENETO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IT0001096753227,ZE351TKDFX25XB3YLS07,"PREVINDAI - FONDO PENSIONE",,"Via Palermo, 8, 00184, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
IT0001014633057,9845007CR3A0BBA0CC40,"PREVINDAPI - FONDO PENSIONE PER I DIRIGENTI E I QUADRI SUPERIORI DELLA PICCOLA E MEDIA INDUSTRIA",,"Via Nazionale, 75, 00184, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
IT0001985234096,2138001OK25UIN6NL309,"PREVIP FONDO PENSIONE",,"Via Tiziano, 32, 20145, MILANO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IT0004968672685,81560034C2808D115669,"PROGRAMMA OPEN FONDO PENSIONE APERTO",,"Viale Cesare Pavese, 385, 00144, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
IT0004968673340,815600A61DA62B04B349,"PROMÉTHEIA - FONDO PENSIONE COMPLEMENTARE",,"Via di San Basilio, 41, 00187, ROMA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
IT0004968673004,81560059A09282853172,"RAIFFEISEN FONDO PENSIONE APERTO",,"Via Laurin, 1, 39100, BOLZANO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
IT0004971255349,8156009CEC0C6F484772,"SECONDAPENSIONE FONDO PENSIONE APERTO",,"Via Cernaia, 8/10, 20121, MILANO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
IT0001866761516,5493001LOGFAIRD2ZJ92,"SOLIDARIETÀ VENETO - FONDO PENSIONE",,"Via Torino, 151/B, 30172, VENEZIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
IT0004968664841,8156005672900FED5745,"UNICREDIT - FONDO PENSIONE APERTO A CONTRIBUZIONE DEFINITA",,"Via Cornalia, 30, 20124, MILANO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
